time,pm_1,pm_25,pm_10,pm_4
2024-05-27 12:07:26,1.42,2.82,4.1,1.99
2024-05-27 12:07:28,1.41,2.79,4.57,1.98
2024-05-27 12:07:31,1.42,2.84,4.12,1.98
2024-05-27 12:07:33,1.38,3.08,4.29,1.93
2024-05-27 12:07:35,1.4,3.18,4.41,1.94
2024-05-27 12:07:38,1.4,3.2,4.43,1.94
2024-05-27 12:07:40,1.35,2.86,4.01,1.88
2024-05-27 12:07:43,1.32,3.09,4.18,1.82
2024-05-27 12:07:45,1.26,2.66,4.16,1.74
2024-05-27 12:07:47,1.23,2.91,3.85,1.7
2024-05-27 12:07:50,1.22,2.82,4.25,1.68
2024-05-27 12:07:52,1.24,2.98,3.93,1.7
2024-05-27 12:07:55,1.32,2.63,4.21,1.82
2024-05-27 12:07:57,1.44,3.01,4.26,1.97
2024-05-27 12:07:59,6.75,9.59,12.06,9.19
2024-05-27 12:08:02,20.72,26.6,31.47,28.04
2024-05-27 12:08:04,11.67,15.44,18.64,15.62
2024-05-27 12:08:07,6.51,8.99,11.29,8.66
2024-05-27 12:08:09,3.96,5.96,7.85,5.22
2024-05-27 12:08:11,3.75,5.85,7.39,4.92
2024-05-27 12:08:14,3.45,5.57,7.15,4.51
2024-05-27 12:08:16,3.09,4.86,6.38,4.02
2024-05-27 12:08:19,2.85,4.51,6.16,3.7
2024-05-27 12:08:21,2.51,4.41,5.56,3.24
2024-05-27 12:08:23,2.33,3.97,5.32,2.99
2024-05-27 12:08:26,2.13,3.94,4.99,2.73
2024-05-27 12:08:28,1.83,3.19,4.82,2.35
2024-05-27 12:08:31,1.65,3.29,4.65,2.11
2024-05-27 12:08:33,1.41,2.95,3.96,1.8
2024-05-27 12:08:35,1.28,2.91,3.72,1.62
2024-05-27 12:08:38,1.18,2.61,3.78,1.49
2024-05-27 12:08:40,1.06,2.72,3.72,1.34
2024-05-27 12:08:43,1.0,2.52,3.4,1.23
2024-05-27 12:08:45,1.0,2.42,3.17,1.12
2024-05-27 12:08:47,1.0,2.44,3.1,1.04
2024-05-27 12:08:50,1.0,2.26,3.3,1.0
2024-05-27 12:08:52,1.0,2.05,3.05,1.0
2024-05-27 12:08:55,1.0,2.06,3.06,1.0
2024-05-27 12:08:57,1.0,2.01,3.0,1.0
2024-05-27 12:08:59,1.0,2.0,2.99,1.0
2024-05-27 12:09:02,1.0,2.2,3.22,1.0
2024-05-27 12:09:04,1.0,2.23,3.26,1.0
2024-05-27 12:09:07,1.0,2.26,3.3,1.0
2024-05-27 12:09:09,1.0,2.37,3.43,1.0
2024-05-27 12:09:11,1.0,2.34,3.39,1.0
2024-05-27 12:09:14,1.0,2.02,3.01,1.0
2024-05-27 12:09:16,1.0,1.92,3.39,1.0
2024-05-27 12:09:19,1.0,2.01,2.99,1.0
2024-05-27 12:09:21,1.0,2.25,3.36,1.0
2024-05-27 12:09:23,1.0,2.0,3.16,1.04
2024-05-27 12:09:26,1.0,2.15,3.33,1.07
2024-05-27 12:09:28,1.0,2.18,3.38,1.07
2024-05-27 12:09:31,1.0,2.07,3.25,1.05
2024-05-27 12:09:33,1.0,1.99,3.15,1.04
2024-05-27 12:09:35,1.0,2.11,3.29,1.06
2024-05-27 12:09:38,1.0,2.16,3.44,1.15
2024-05-27 12:09:40,1.0,2.1,3.37,1.14
2024-05-27 12:09:43,1.0,2.41,3.15,1.11
2024-05-27 12:09:45,1.0,2.48,3.23,1.12
2024-05-27 12:09:47,1.0,2.4,3.64,1.11
2024-05-27 12:09:50,1.0,2.26,3.47,1.09
2024-05-27 12:09:52,1.0,2.2,3.41,1.08
2024-05-27 12:09:55,1.0,2.22,3.43,1.08
2024-05-27 12:09:57,1.0,2.15,3.35,1.07
2024-05-27 12:09:59,1.0,2.41,3.56,1.03
2024-05-27 12:10:02,1.0,2.09,3.19,1.0
2024-05-27 12:10:04,1.0,2.17,3.28,1.0
2024-05-27 12:10:07,1.0,2.38,3.53,1.03
2024-05-27 12:10:09,1.0,1.99,3.16,1.05
2024-05-27 12:10:11,1.0,2.49,3.25,1.13
2024-05-27 12:10:14,1.0,2.59,3.47,1.23
2024-05-27 12:10:16,1.0,2.29,3.7,1.26
2024-05-27 12:10:19,1.0,2.59,3.46,1.23
2024-05-27 12:10:21,1.0,2.47,3.33,1.21
2024-05-27 12:10:23,1.0,2.31,3.63,1.19
2024-05-27 12:10:26,1.0,2.35,3.69,1.2
2024-05-27 12:10:28,1.0,2.61,3.5,1.24
2024-05-27 12:10:31,1.0,2.25,3.66,1.26
2024-05-27 12:10:33,1.01,2.33,3.76,1.27
2024-05-27 12:10:35,1.0,2.28,3.69,1.27
2024-05-27 12:10:38,1.0,2.26,3.67,1.26
2024-05-27 12:10:40,1.04,2.61,3.59,1.32
2024-05-27 12:10:43,1.11,2.6,3.67,1.4
2024-05-27 12:10:45,1.14,2.81,3.92,1.44
2024-05-27 12:10:47,1.14,2.34,3.96,1.45
2024-05-27 12:10:50,1.11,2.61,3.69,1.41
2024-05-27 12:10:52,1.08,2.34,3.87,1.37
2024-05-27 12:10:55,1.05,2.61,3.59,1.33
2024-05-27 12:10:57,1.04,2.6,3.59,1.33
2024-05-27 12:10:59,1.01,2.32,3.76,1.29
2024-05-27 12:11:02,1.0,2.57,3.47,1.25
2024-05-27 12:11:04,1.0,2.32,3.67,1.2
2024-05-27 12:11:07,1.0,2.1,3.41,1.17
2024-05-27 12:11:09,1.0,2.15,3.47,1.18
2024-05-27 12:11:11,1.0,2.51,3.41,1.24
2024-05-27 12:11:14,1.0,2.63,3.54,1.26
2024-05-27 12:11:16,1.0,2.6,3.51,1.26
2024-05-27 12:11:19,1.0,2.61,3.53,1.26
2024-05-27 12:11:21,1.0,2.28,3.73,1.29
2024-05-27 12:11:23,1.04,2.52,3.53,1.34
2024-05-27 12:11:26,1.05,2.64,3.66,1.36
2024-05-27 12:11:28,1.05,2.62,3.64,1.35
2024-05-27 12:11:31,1.04,2.54,3.55,1.34
2024-05-27 12:11:33,1.04,2.53,3.54,1.34
2024-05-27 12:11:35,1.03,2.47,3.47,1.33
2024-05-27 12:11:38,1.02,2.36,3.83,1.31
2024-05-27 12:11:40,1.02,2.42,3.4,1.32
2024-05-27 12:11:43,1.0,2.21,3.66,1.29
2024-05-27 12:11:45,1.0,2.49,3.4,1.25
2024-05-27 12:11:47,1.0,2.65,3.59,1.28
