time,pm_1,pm_25,pm_10,pm_4
2024-05-24 20:54:02,770,947,1049,814
2024-05-24 20:54:05,755,924,1009,798
2024-05-24 20:54:07,748,926,1004,792
2024-05-24 20:54:10,750,935,1015,793
2024-05-24 20:54:12,749,928,1007,792
2024-05-24 20:54:14,745,899,1024,788
2024-05-24 20:54:17,736,927,991,778
2024-05-24 20:54:19,730,876,984,772
2024-05-24 20:54:22,719,895,992,761
2024-05-24 20:54:24,710,871,957,751
2024-05-24 20:54:26,715,860,1001,756
2024-05-24 20:54:29,716,868,960,757
2024-05-24 20:54:31,706,892,974,747
2024-05-24 20:54:34,710,873,959,751
2024-05-24 20:54:36,711,882,969,752
2024-05-24 20:54:38,710,875,961,751
2024-05-24 20:54:41,717,880,973,759
2024-05-24 20:54:43,720,899,996,761
2024-05-24 20:54:46,719,892,988,760
2024-05-24 20:54:48,716,871,964,758
2024-05-24 20:54:50,705,883,963,746
2024-05-24 20:54:53,689,859,972,729
2024-05-24 20:54:55,685,872,930,724
2024-05-24 20:54:58,673,832,927,712
2024-05-24 20:55:00,660,830,911,698
2024-05-24 20:55:02,658,813,942,696
2024-05-24 20:55:05,647,824,891,685
2024-05-24 20:55:07,633,810,910,669
2024-05-24 20:55:10,603,776,843,638
2024-05-24 20:55:12,587,746,846,621
2024-05-24 20:55:14,568,702,831,601
2024-05-24 20:55:17,549,698,806,581
2024-05-24 20:55:19,541,685,784,572
2024-05-24 20:55:22,534,679,770,565
2024-05-24 20:55:24,529,693,779,560
2024-05-24 20:55:27,527,675,758,557
2024-05-24 20:55:29,530,695,782,561
2024-05-24 20:55:31,534,680,772,565
2024-05-24 20:55:34,537,704,800,569
2024-05-24 20:55:36,546,719,824,578
2024-05-24 20:55:38,548,689,797,580
2024-05-24 20:55:41,550,704,813,582
2024-05-24 20:55:43,558,717,835,590
2024-05-24 20:55:46,566,730,807,599
2024-05-24 20:55:48,562,701,823,595
2024-05-24 20:55:50,554,686,799,586
2024-05-24 20:55:53,548,687,793,579
2024-05-24 20:55:55,543,701,802,574
2024-05-24 20:55:58,534,676,767,564
2024-05-24 20:56:00,524,699,779,554
2024-05-24 20:56:02,503,634,741,532
2024-05-24 20:56:05,487,659,748,515
2024-05-24 20:56:07,473,643,716,500
2024-05-24 20:56:10,468,608,727,495
2024-05-24 20:56:12,463,620,733,490
2024-05-24 20:56:14,470,622,742,497
2024-05-24 20:56:17,474,601,725,501
2024-05-24 20:56:19,472,641,714,500
2024-05-24 20:56:22,473,643,717,500
2024-05-24 20:56:24,477,630,708,505
2024-05-24 20:56:26,485,640,727,513
2024-05-24 20:56:29,486,646,734,514
2024-05-24 20:56:31,482,616,750,510
2024-05-24 20:56:34,485,639,726,513
2024-05-24 20:56:36,491,635,728,519
2024-05-24 20:56:38,501,667,772,530
2024-05-24 20:56:41,498,642,743,526
2024-05-24 20:56:43,495,672,771,524
2024-05-24 20:56:46,492,647,742,520
2024-05-24 20:56:48,494,663,760,523
2024-05-24 20:56:50,500,662,766,529
2024-05-24 20:56:53,505,647,756,534
2024-05-24 20:56:55,516,689,760,546
2024-05-24 20:56:58,520,666,792,550
2024-05-24 20:57:00,531,707,795,562
2024-05-24 20:57:02,537,704,798,568
2024-05-24 20:57:05,538,713,809,569
2024-05-24 20:57:07,541,684,783,572
2024-05-24 20:57:10,533,673,813,564
2024-05-24 20:57:12,536,694,787,567
2024-05-24 20:57:14,546,726,781,578
2024-05-24 20:57:17,553,725,787,584
2024-05-24 20:57:19,546,727,782,578
2024-05-24 20:57:22,538,713,809,569
2024-05-24 20:57:24,532,710,798,562
2024-05-24 20:57:26,528,679,763,558
2024-05-24 20:57:29,527,674,807,557
2024-05-24 20:57:31,530,694,780,560
2024-05-24 20:57:34,529,685,770,559
2024-05-24 20:57:36,519,663,788,549
2024-05-24 20:57:38,512,657,774,542
2024-05-24 20:57:41,504,639,747,533
