time,pm_1,pm_25,pm_10,pm_4
2024-06-17 15:12:09,1.0,2.16,3.03,1.0
2024-06-17 15:12:12,1.0,1.95,3.28,1.0
2024-06-17 15:12:14,1.0,1.93,3.26,1.0
2024-06-17 15:12:16,1.0,1.92,3.25,1.0
2024-06-17 15:12:19,1.0,1.79,3.1,1.0
2024-06-17 15:12:21,1.0,1.86,3.18,1.0
2024-06-17 15:12:24,1.0,2.06,2.9,1.0
2024-06-17 15:12:26,1.0,2.21,3.08,1.0
2024-06-17 15:12:28,1.0,2.16,3.02,1.0
2024-06-17 15:12:31,1.0,1.97,2.8,1.0
2024-06-17 15:12:33,1.0,1.77,3.08,1.0
2024-06-17 15:12:36,1.0,1.79,3.09,1.0
2024-06-17 15:12:38,1.0,2.15,2.94,1.0
2024-06-17 15:12:40,1.0,2.22,3.02,1.0
2024-06-17 15:12:43,1.0,2.23,3.03,1.0
2024-06-17 15:12:45,1.0,1.86,3.18,1.0
2024-06-17 15:12:48,1.0,1.9,3.23,1.0
2024-06-17 15:12:50,1.0,1.9,3.22,1.0
2024-06-17 15:12:52,1.0,1.88,3.2,1.0
2024-06-17 15:12:55,1.0,1.83,3.15,1.0
2024-06-17 15:12:57,1.0,1.81,3.13,1.0
2024-06-17 15:13:00,1.0,2.3,3.18,1.0
2024-06-17 15:13:02,1.0,2.22,3.16,1.0
2024-06-17 15:13:04,1.0,2.15,3.14,1.0
2024-06-17 15:13:07,1.0,2.22,3.23,1.0
2024-06-17 15:13:09,1.0,2.17,3.18,1.0
2024-06-17 15:13:12,1.0,1.96,2.93,1.0
2024-06-17 15:13:14,1.0,2.39,3.36,1.0
2024-06-17 15:13:17,1.0,2.24,3.18,1.0
2024-06-17 15:13:19,1.0,2.32,3.28,1.0
2024-06-17 15:13:21,1.0,1.93,3.4,1.0
2024-06-17 15:13:24,1.0,2.05,3.04,1.0
2024-06-17 15:13:26,1.0,2.08,3.07,1.0
2024-06-17 15:13:28,1.0,2.1,3.09,1.0
2024-06-17 15:13:31,1.0,2.1,3.1,1.0
2024-06-17 15:13:33,1.0,2.08,3.07,1.0
2024-06-17 15:13:36,1.0,2.12,3.11,1.0
2024-06-17 15:13:38,1.0,2.14,3.14,1.0
2024-06-17 15:13:40,1.0,2.33,3.29,1.0
2024-06-17 15:13:43,1.0,2.12,3.05,1.0
2024-06-17 15:13:45,1.0,2.32,3.2,1.0
2024-06-17 15:13:48,1.0,2.09,2.95,1.0
2024-06-17 15:13:50,1.0,1.79,3.11,1.0
2024-06-17 15:13:52,1.0,2.13,2.92,1.0
2024-06-17 15:13:55,1.0,2.15,2.94,1.0
2024-06-17 15:13:57,1.0,1.92,3.25,1.0
2024-06-17 15:14:00,1.0,2.24,3.11,1.0
2024-06-17 15:14:02,1.0,2.06,2.98,1.0
2024-06-17 15:14:04,1.0,2.26,3.28,1.0
2024-06-17 15:14:07,1.0,2.38,3.48,1.05
2024-06-17 15:14:09,1.03,2.19,3.33,1.09
2024-06-17 15:14:12,1.04,2.29,3.45,1.1
2024-06-17 15:14:14,1.04,2.23,3.38,1.1
2024-06-17 15:14:16,1.03,2.19,3.33,1.09
2024-06-17 15:14:19,1.02,2.09,3.22,1.08
2024-06-17 15:14:21,1.05,2.34,3.51,1.11
2024-06-17 15:14:24,1.09,2.16,3.38,1.15
2024-06-17 15:14:26,1.1,2.2,3.42,1.16
2024-06-17 15:14:28,1.08,2.57,3.27,1.14
2024-06-17 15:14:31,1.09,2.15,3.36,1.15
2024-06-17 15:14:33,1.23,2.75,3.61,1.3
2024-06-17 15:14:36,5.1,6.87,7.52,5.39
2024-06-17 15:14:38,3.98,5.54,6.45,4.21
2024-06-17 15:14:40,2.74,4.2,5.23,2.9
2024-06-17 15:14:43,2.38,3.89,4.53,2.52
2024-06-17 15:14:45,2.12,3.31,4.66,2.24
2024-06-17 15:14:48,2.0,3.33,4.55,2.11
2024-06-17 15:14:50,1.91,3.17,4.29,2.02
2024-06-17 15:14:52,1.85,3.18,4.24,1.96
2024-06-17 15:14:55,1.81,3.39,4.4,1.92
2024-06-17 15:14:57,1.76,2.94,3.89,1.86
2024-06-17 15:15:00,1.78,3.14,4.12,1.89
2024-06-17 15:15:02,1.77,3.05,4.01,1.87
2024-06-17 15:15:04,1.77,3.06,4.03,1.88
2024-06-17 15:15:07,1.74,3.34,4.28,1.85
2024-06-17 15:15:09,1.75,2.9,4.34,1.85
2024-06-17 15:15:12,1.76,2.92,3.87,1.86
2024-06-17 15:15:14,1.77,3.04,4.0,1.87
2024-06-17 15:15:16,1.77,3.06,4.02,1.87
2024-06-17 15:15:19,1.76,2.98,3.93,1.86
2024-06-17 15:15:21,1.72,3.12,4.02,1.82
2024-06-17 15:15:24,1.69,2.93,3.8,1.79
2024-06-17 15:15:26,1.64,3.0,3.81,1.73
2024-06-17 15:15:28,1.59,3.15,3.92,1.69
2024-06-17 15:15:31,1.59,3.12,3.89,1.68
2024-06-17 15:15:33,1.54,2.73,3.94,1.63
2024-06-17 15:15:36,1.49,2.82,3.97,1.58
2024-06-17 15:15:38,1.38,2.92,3.95,1.45
2024-06-17 15:15:40,1.3,2.85,3.79,1.38
2024-06-17 15:15:43,1.19,2.44,3.26,1.26
2024-06-17 15:15:45,1.12,2.37,3.61,1.18
