time,pm_1,pm_25,pm_10,pm_4
2024-06-28 16:57:53,2.48,3.63,4.87,2.62
2024-06-28 16:57:55,2.4,3.99,4.65,2.53
2024-06-28 16:57:58,2.33,3.48,4.56,2.47
2024-06-28 16:58:00,2.3,3.76,4.81,2.44
2024-06-28 16:58:02,2.32,3.93,4.5,2.46
2024-06-28 16:58:05,2.36,3.69,4.8,2.49
2024-06-28 16:58:07,2.35,3.64,4.74,2.49
2024-06-28 16:58:10,2.27,3.49,4.51,2.4
2024-06-28 16:58:12,2.25,3.86,4.85,2.38
2024-06-28 16:58:14,2.23,3.67,4.64,2.36
2024-06-28 16:58:17,2.21,3.55,4.5,2.34
2024-06-28 16:58:19,2.16,3.62,4.52,2.28
2024-06-28 16:58:22,2.07,3.38,4.67,2.19
2024-06-28 16:58:24,2.04,3.18,4.44,2.16
2024-06-28 16:58:26,2.01,3.44,4.17,2.13
2024-06-28 16:58:29,2.0,3.36,4.58,2.12
2024-06-28 16:58:31,1.99,3.27,4.48,2.1
2024-06-28 16:58:33,1.98,3.21,4.4,2.09
2024-06-28 16:58:36,2.05,3.24,4.51,2.17
2024-06-28 16:58:38,2.15,3.58,4.47,2.28
2024-06-28 16:58:41,2.24,3.79,4.78,2.37
2024-06-28 16:58:43,2.3,3.72,4.76,2.43
2024-06-28 16:58:45,2.33,3.94,4.52,2.46
2024-06-28 16:58:48,2.38,3.86,5.0,2.52
2024-06-28 16:58:50,2.5,3.79,5.06,2.64
2024-06-28 16:58:53,2.6,4.14,5.02,2.75
2024-06-28 16:58:55,2.67,4.14,5.1,2.82
2024-06-28 16:58:57,2.79,4.09,5.18,2.95
2024-06-28 16:59:00,2.83,4.46,5.11,3.0
2024-06-28 16:59:02,2.91,4.56,5.29,3.08
2024-06-28 16:59:05,2.99,4.22,5.54,3.17
2024-06-28 16:59:07,3.04,4.57,5.43,3.21
2024-06-28 16:59:09,3.05,4.63,5.51,3.22
2024-06-28 16:59:12,3.03,4.49,5.34,3.2
2024-06-28 16:59:14,2.97,4.57,5.36,3.15
2024-06-28 16:59:17,2.87,4.26,5.44,3.04
2024-06-28 16:59:19,2.77,3.94,5.01,2.93
2024-06-28 16:59:21,2.63,3.82,5.23,2.78
2024-06-28 16:59:24,2.62,4.24,5.14,2.77
2024-06-28 16:59:26,2.7,3.87,4.87,2.85
2024-06-28 16:59:29,2.81,4.29,5.41,2.98
2024-06-28 16:59:31,2.94,4.28,5.55,3.11
2024-06-28 16:59:33,3.03,4.54,5.41,3.22
2024-06-28 16:59:36,3.11,4.63,5.59,3.3
2024-06-28 16:59:38,3.11,4.66,5.62,3.3
2024-06-28 16:59:41,3.1,4.58,5.54,3.29
2024-06-28 16:59:43,3.06,4.71,5.62,3.25
2024-06-28 16:59:45,3.01,4.36,5.22,3.2
2024-06-28 16:59:48,2.97,4.54,5.35,3.16
2024-06-28 16:59:50,3.01,4.32,5.67,3.2
2024-06-28 16:59:53,3.07,4.28,5.7,3.26
2024-06-28 16:59:55,3.2,4.82,5.89,3.4
2024-06-28 16:59:57,3.2,4.83,5.9,3.4
2024-06-28 17:00:00,3.22,4.47,5.56,3.42
2024-06-28 17:00:02,3.41,5.02,5.84,3.63
2024-06-28 17:00:05,3.41,4.97,5.78,3.63
2024-06-28 17:00:07,3.97,5.44,6.37,4.23
2024-06-28 17:00:09,6.5,7.95,9.21,6.92
2024-06-28 17:00:12,6.77,8.56,9.61,7.2
2024-06-28 17:00:14,6.06,7.91,8.67,6.44
2024-06-28 17:00:17,5.57,7.06,8.27,5.92
2024-06-28 17:00:19,5.18,6.97,7.74,5.5
2024-06-28 17:00:21,4.95,6.69,7.7,5.26
2024-06-28 17:00:24,4.64,6.27,6.94,4.93
2024-06-28 17:00:26,4.44,6.12,7.06,4.71
2024-06-28 17:00:29,4.28,5.89,6.66,4.55
2024-06-28 17:00:31,4.06,5.64,6.67,4.31
2024-06-28 17:00:33,3.89,5.29,6.63,4.13
