,Air measurement,Tree number_x,Air-tree ID,Distance_to_tree,objectid,lat,lon,Tree_within_d_(default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
2258,6,415,6_415,32.223300697071565,643030,51.46470359712849,-0.0164683014154419,True,TFL,Hornbeam,Hornbeam,Carpinus betulus,,Unknown,,,,,20180214,20210218
1828,6,270,6_270,24.563440585521256,274589,51.46467689424766,-0.0163624063134275,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
6,6,2,6_2,41.41943734156313,78077,51.46455479413281,-0.0165836066007253,True,Lewisham,Other,Undetermined,,,Unknown,,,,,20201127,20210218
2008,6,272,6_272,41.30661208348854,274591,51.46453549712898,-0.0154471024870588,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1514,6,99,6_99,41.25073879107258,79483,51.46457129716888,-0.0154311060905328,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.4,6.9,16.5,,20201127,20210218
1037,6,81,6_81,30.59135008959521,77820,51.46457389742149,-0.0155894011258687,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,1  Mature,Mature(31-80),13.0,17.7,76.0,,20201127,20210218
86,6,62,6_62,33.81200952960569,76288,51.46451639384044,-0.0164413005113676,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
259,6,64,6_64,26.53366121372546,76290,51.46446809917701,-0.0162418037653031,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1279,6,87,6_87,36.8913169548943,77880,51.46439569443475,-0.0156835019588601,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,4.0,,20201127,20210218
351,6,65,6_65,24.52856544540871,76292,51.46443719416868,-0.0160128027200441,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1153,6,86,6_86,43.82101234794095,77878,51.46438449621209,-0.0155544057488221,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
171,6,63,6_63,29.930961332990297,76289,51.464496999979154,-0.0163558050989746,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
931,6,77,6_77,27.212406175677213,77789,51.46442599594608,-0.015883706510073,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
516,6,68,6_68,23.453783626148308,76295,51.46445689350369,-0.0161128044128543,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,4.0,,20201127,20210218
1749,6,189,6_189,43.32775683823774,262127,51.46455529332172,-0.0166124030947715,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1634,6,102,6_102,30.635012285746875,252529,51.46454719454052,-0.015604905784135,True,Lewisham,Hornbeam,Hornbeam,Carpinus betulus,1  Mature,Mature(31-80),,,,,20201127,20210218
717,6,73,6_73,33.678657995001494,77761,51.46440559625636,-0.0157407000659809,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.5,4.0,4.0,,20201127,20210218
1916,6,271,6_271,15.730447268207596,274590,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
824,6,74,6_74,30.191124859538753,77766,51.46441579610124,-0.0158122032880604,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
614,6,69,6_69,25.89997449674735,76313,51.46442729979773,-0.0159557014703117,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
2131,6,273,6_273,48.01090473103987,274592,51.46453379839659,-0.0153464004396815,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
7,7,2,7_2,41.15641820528091,78077,51.46455479413281,-0.0165836066007253,True,Lewisham,Other,Undetermined,,,Unknown,,,,,20201127,20210218
1390,7,95,7_95,47.17600486878456,78001,51.46456079930069,-0.0153452008962065,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),6.3,9.6,25.0,,20201127,20210218
718,7,73,7_73,33.01184795141486,77761,51.46440559625636,-0.0157407000659809,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.5,4.0,4.0,,20201127,20210218
1635,7,102,7_102,30.349580430125684,252529,51.46454719454052,-0.015604905784135,True,Lewisham,Hornbeam,Hornbeam,Carpinus betulus,1  Mature,Mature(31-80),,,,,20201127,20210218
1280,7,87,7_87,36.26288529159279,77880,51.46439569443475,-0.0156835019588601,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,4.0,,20201127,20210218
932,7,77,7_77,26.43848520421128,77789,51.46442599594608,-0.015883706510073,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
2259,7,415,7_415,32.324939084374655,643030,51.46470359712849,-0.0164683014154419,True,TFL,Hornbeam,Hornbeam,Carpinus betulus,,Unknown,,,,,20180214,20210218
172,7,63,7_63,29.40668782488734,76289,51.464496999979154,-0.0163558050989746,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
2132,7,273,7_273,47.81910084636028,274592,51.46453379839659,-0.0153464004396815,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
260,7,64,7_64,25.85016218842929,76290,51.46446809917701,-0.0162418037653031,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1154,7,86,7_86,43.278009396423045,77878,51.46438449621209,-0.0155544057488221,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1829,7,270,7_270,24.608705725925283,274589,51.46467689424766,-0.0163624063134275,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
615,7,69,7_69,25.082027012353397,76313,51.46442729979773,-0.0159557014703117,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
87,7,62,7_62,33.39522310045992,76288,51.46451639384044,-0.0164413005113676,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
517,7,68,7_68,22.648421601340765,76295,51.46445689350369,-0.0161128044128543,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,4.0,,20201127,20210218
453,7,67,7_67,46.27788229136813,76294,51.46458319574586,-0.0166688039899032,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
2009,7,272,7_272,41.08018885814663,274591,51.46453549712898,-0.0154471024870588,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1750,7,189,7_189,43.075512253235516,262127,51.46455529332172,-0.0166124030947715,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
825,7,74,7_74,29.470464733078582,77766,51.46441579610124,-0.0158122032880604,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
2335,7,89,7_89,49.54345394306404,77882,51.46438249945648,-0.015439301729198,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1038,7,81,7_81,30.388620620425417,77820,51.46457389742149,-0.0155894011258687,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,1  Mature,Mature(31-80),13.0,17.7,76.0,,20201127,20210218
1515,7,99,7_99,41.10601213638305,79483,51.46457129716888,-0.0154311060905328,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.4,6.9,16.5,,20201127,20210218
352,7,65,7_65,23.694970984329515,76292,51.46443719416868,-0.0160128027200441,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1917,7,271,7_271,15.599801636288829,274590,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
8,8,2,8_2,42.01702295865382,78077,51.46455479413281,-0.0165836066007253,True,Lewisham,Other,Undetermined,,,Unknown,,,,,20201127,20210218
1039,8,81,8_81,29.03225981895733,77820,51.46457389742149,-0.0155894011258687,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,1  Mature,Mature(31-80),13.0,17.7,76.0,,20201127,20210218
1830,8,270,8_270,25.867197034072888,274589,51.46467689424766,-0.0163624063134275,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
2133,8,273,8_273,46.465844298878274,274592,51.46453379839659,-0.0153464004396815,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1391,8,95,8_95,45.86618203238284,78001,51.46456079930069,-0.0153452008962065,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),6.3,9.6,25.0,,20201127,20210218
173,8,63,8_63,29.796864132429256,76289,51.464496999979154,-0.0163558050989746,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
88,8,62,8_62,34.00048017749972,76288,51.46451639384044,-0.0164413005113676,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
933,8,77,8_77,25.145596641442125,77789,51.46442599594608,-0.015883706510073,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
616,8,69,8_69,23.958791390014206,76313,51.46442729979773,-0.0159557014703117,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
518,8,68,8_68,22.114549995661083,76295,51.46445689350369,-0.0161128044128543,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,4.0,,20201127,20210218
454,8,67,8_67,47.25292588311423,76294,51.46458319574586,-0.0166688039899032,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
719,8,73,8_73,31.561571931984783,77761,51.46440559625636,-0.0157407000659809,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.5,4.0,4.0,,20201127,20210218
2010,8,272,8_272,39.70137710601191,274591,51.46453549712898,-0.0154471024870588,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
2336,8,89,8_89,48.04630190080168,77882,51.46438249945648,-0.015439301729198,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1155,8,86,8_86,41.77821015321446,77878,51.46438449621209,-0.0155544057488221,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1636,8,102,8_102,28.932558773827367,252529,51.46454719454052,-0.015604905784135,True,Lewisham,Hornbeam,Hornbeam,Carpinus betulus,1  Mature,Mature(31-80),,,,,20201127,20210218
1281,8,87,8_87,34.78770141937486,77880,51.46439569443475,-0.0156835019588601,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,4.0,,20201127,20210218
1751,8,189,8_189,43.95130645694448,262127,51.46455529332172,-0.0166124030947715,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
261,8,64,8_64,25.827780753396333,76290,51.46446809917701,-0.0162418037653031,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
826,8,74,8_74,28.077346980295058,77766,51.46441579610124,-0.0158122032880604,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
353,8,65,8_65,22.748929701447494,76292,51.46443719416868,-0.0160128027200441,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1516,8,99,8_99,39.795024811052954,79483,51.46457129716888,-0.0154311060905328,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.4,6.9,16.5,,20201127,20210218
2260,8,415,8_415,33.629235558475756,643030,51.46470359712849,-0.0164683014154419,True,TFL,Hornbeam,Hornbeam,Carpinus betulus,,Unknown,,,,,20180214,20210218
1918,8,271,8_271,16.685511333421864,274590,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
2134,9,273,9_273,46.20242206380032,274592,51.46453379839659,-0.0153464004396815,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
262,9,64,9_64,25.556019032202098,76290,51.46446809917701,-0.0162418037653031,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
720,9,73,9_73,31.070067864335147,77761,51.46440559625636,-0.0157407000659809,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.5,4.0,4.0,,20201127,20210218
617,9,69,9_69,23.44975972277684,76313,51.46442729979773,-0.0159557014703117,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1831,9,270,9_270,26.088549636122053,274589,51.46467689424766,-0.0163624063134275,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
455,9,67,9_67,47.32908687736464,76294,51.46458319574586,-0.0166688039899032,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
2337,9,89,9_89,47.635590717422986,77882,51.46438249945648,-0.015439301729198,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
827,9,74,9_74,27.569826306252512,77766,51.46441579610124,-0.0158122032880604,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1752,9,189,9_189,43.98546419851014,262127,51.46455529332172,-0.0166124030947715,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
519,9,68,9_68,21.709426482875713,76295,51.46445689350369,-0.0161128044128543,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,4.0,,20201127,20210218
89,9,62,9_62,33.931585153756494,76288,51.46451639384044,-0.0164413005113676,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1919,9,271,9_271,16.82748863141386,274590,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
2011,9,272,9_272,39.42039872306255,274591,51.46453549712898,-0.0154471024870588,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1517,9,99,9_99,39.56075505723397,79483,51.46457129716888,-0.0154311060905328,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.4,6.9,16.5,,20201127,20210218
1392,9,95,9_95,45.631750319464686,78001,51.46456079930069,-0.0153452008962065,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),6.3,9.6,25.0,,20201127,20210218
9,9,2,9_2,42.04532335583238,78077,51.46455479413281,-0.0165836066007253,True,Lewisham,Other,Undetermined,,,Unknown,,,,,20201127,20210218
1040,9,81,9_81,28.769767389174604,77820,51.46457389742149,-0.0155894011258687,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,1  Mature,Mature(31-80),13.0,17.7,76.0,,20201127,20210218
174,9,63,9_63,29.65363838614901,76289,51.464496999979154,-0.0163558050989746,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1156,9,86,9_86,41.335437392572324,77878,51.46438449621209,-0.0155544057488221,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
934,9,77,9_77,24.629262241421326,77789,51.46442599594608,-0.015883706510073,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1637,9,102,9_102,28.62298657754629,252529,51.46454719454052,-0.015604905784135,True,Lewisham,Hornbeam,Hornbeam,Carpinus betulus,1  Mature,Mature(31-80),,,,,20201127,20210218
1282,9,87,9_87,34.30997982167972,77880,51.46439569443475,-0.0156835019588601,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,4.0,,20201127,20210218
354,9,65,9_65,22.26217355057375,76292,51.46443719416868,-0.0160128027200441,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
2261,9,415,9_415,33.87435692024524,643030,51.46470359712849,-0.0164683014154419,True,TFL,Hornbeam,Hornbeam,Carpinus betulus,,Unknown,,,,,20180214,20210218
1283,10,87,10_87,33.83339945858459,77880,51.46439569443475,-0.0156835019588601,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,4.0,,20201127,20210218
1157,10,86,10_86,40.894395496364616,77878,51.46438449621209,-0.0155544057488221,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
2262,10,415,10_415,34.1255372165878,643030,51.46470359712849,-0.0164683014154419,True,TFL,Hornbeam,Hornbeam,Carpinus betulus,,Unknown,,,,,20180214,20210218
520,10,68,10_68,21.309123275597152,76295,51.46445689350369,-0.0161128044128543,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,4.0,,20201127,20210218
2338,10,89,10_89,47.22695773557574,77882,51.46438249945648,-0.015439301729198,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
456,10,67,10_67,47.41075391392203,76294,51.46458319574586,-0.0166688039899032,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
2012,10,272,10_272,39.14422031513475,274591,51.46453549712898,-0.0154471024870588,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
10,10,2,10_2,42.07994623912585,78077,51.46455479413281,-0.0165836066007253,True,Lewisham,Other,Undetermined,,,Unknown,,,,,20201127,20210218
263,10,64,10_64,25.29188840810352,76290,51.46446809917701,-0.0162418037653031,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1753,10,189,10_189,44.025656655617325,262127,51.46455529332172,-0.0166124030947715,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
355,10,65,10_65,21.776790381334557,76292,51.46443719416868,-0.0160128027200441,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
721,10,73,10_73,30.57938962478476,77761,51.46440559625636,-0.0157407000659809,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.5,4.0,4.0,,20201127,20210218
1638,10,102,10_102,28.319453064288332,252529,51.46454719454052,-0.015604905784135,True,Lewisham,Hornbeam,Hornbeam,Carpinus betulus,1  Mature,Mature(31-80),,,,,20201127,20210218
618,10,69,10_69,22.94106441537683,76313,51.46442729979773,-0.0159557014703117,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1920,10,271,10_271,16.983995967206543,274590,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
935,10,77,10_77,24.112937308645567,77789,51.46442599594608,-0.015883706510073,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
2135,10,273,10_273,45.94329743880515,274592,51.46453379839659,-0.0153464004396815,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
828,10,74,10_74,27.062647512473685,77766,51.46441579610124,-0.0158122032880604,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
90,10,62,10_62,33.870428855765404,76288,51.46451639384044,-0.0164413005113676,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1832,10,270,10_270,26.318180455557467,274589,51.46467689424766,-0.0163624063134275,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1518,10,99,10_99,39.331874336466825,79483,51.46457129716888,-0.0154311060905328,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.4,6.9,16.5,,20201127,20210218
1393,10,95,10_95,45.40198538631152,78001,51.46456079930069,-0.0153452008962065,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),6.3,9.6,25.0,,20201127,20210218
175,10,63,10_63,29.518758234569898,76289,51.464496999979154,-0.0163558050989746,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127,20210218
1041,10,81,10_81,28.51421713468688,77820,51.46457389742149,-0.0155894011258687,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,1  Mature,Mature(31-80),13.0,17.7,76.0,,20201127,20210218
