,Air measurement,Tree number_x,Air-tree ID,Distance to tree,objectid,lat,lon,Tree within d (default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
291,222,341,222_341,9.551043677050806,276697,51.46295189857495,-0.0138026028871508,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
254,222,25,222_25,5.562126283618645,273027,51.46291519701475,-0.0137610062955844,True,Lewisham,Other,Sweet Gum,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
187,223,29,223_29,4.409076021709079,273206,51.46283799409871,-0.0134476050734041,True,Lewisham,Other,Black Mulberry,,Over  Mature,Veteran(over150),,,,,20201127,20210218
216,223,247,223_247,7.036123304123954,272559,51.46281079947958,-0.0134344026445318,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
242,223,347,223_347,5.977080673053186,277367,51.46286449581388,-0.0134177058934722,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
303,223,245,223_245,2.913671033230068,272557,51.46283949911598,-0.0135339051484677,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
202,223,246,223_246,3.593529558742996,272558,51.46282949298621,-0.0134768038987689,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
228,224,251,224_251,4.491555692949047,272564,51.46283649653206,-0.0133613049984074,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
243,224,347,224_347,9.381966448675236,277367,51.46286449581388,-0.0134177058934722,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
217,224,247,224_247,7.622691918219089,272559,51.46281079947958,-0.0134344026445318,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
188,224,29,224_29,9.340011736551967,273206,51.46283799409871,-0.0134476050734041,True,Lewisham,Other,Black Mulberry,,Over  Mature,Veteran(over150),,,,,20201127,20210218
189,228,29,228_29,7.936818916225828,273206,51.46283799409871,-0.0134476050734041,True,Lewisham,Other,Black Mulberry,,Over  Mature,Veteran(over150),,,,,20201127,20210218
203,228,246,228_246,8.091314629285053,272558,51.46282949298621,-0.0134768038987689,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
229,228,251,228_251,7.897176050782938,272564,51.46283649653206,-0.0133613049984074,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
218,228,247,228_247,4.78783789061427,272559,51.46281079947958,-0.0134344026445318,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
230,229,251,229_251,6.864462457226692,272564,51.46283649653206,-0.0133613049984074,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
204,229,246,229_246,5.8261889448815944,272558,51.46282949298621,-0.0134768038987689,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
244,229,347,229_347,8.439506819552884,277367,51.46286449581388,-0.0134177058934722,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
219,229,247,229_247,2.554628062204181,272559,51.46281079947958,-0.0134344026445318,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
190,229,29,229_29,5.71730563514222,273206,51.46283799409871,-0.0134476050734041,True,Lewisham,Other,Black Mulberry,,Over  Mature,Veteran(over150),,,,,20201127,20210218
304,229,245,229_245,9.48504712091101,272557,51.46283949911598,-0.0135339051484677,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
205,230,246,230_246,3.576666557291056,272558,51.46282949298621,-0.0134768038987689,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
191,230,29,230_29,3.571418421216557,273206,51.46283799409871,-0.0134476050734041,True,Lewisham,Other,Black Mulberry,,Over  Mature,Veteran(over150),,,,,20201127,20210218
245,230,347,230_347,6.699464250705142,277367,51.46286449581388,-0.0134177058934722,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
220,230,247,230_247,0.7083883490369602,272559,51.46281079947958,-0.0134344026445318,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
231,230,251,230_251,6.499941984218434,272564,51.46283649653206,-0.0133613049984074,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
305,230,245,230_245,7.4141335952219904,272557,51.46283949911598,-0.0135339051484677,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
232,231,251,231_251,8.05076924536806,272564,51.46283649653206,-0.0133613049984074,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
221,231,247,231_247,2.691604317284987,272559,51.46281079947958,-0.0134344026445318,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
306,231,245,231_245,5.024758467133076,272557,51.46283949911598,-0.0135339051484677,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
192,231,29,231_29,3.029544431821491,273206,51.46283799409871,-0.0134476050734041,True,Lewisham,Other,Black Mulberry,,Over  Mature,Veteran(over150),,,,,20201127,20210218
246,231,347,231_347,6.63549656745541,277367,51.46286449581388,-0.0134177058934722,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
206,231,246,231_246,1.5754067687027475,272558,51.46282949298621,-0.0134768038987689,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
222,232,247,232_247,5.048647553248556,272559,51.46281079947958,-0.0134344026445318,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
193,232,29,232_29,4.135508923988066,273206,51.46283799409871,-0.0134476050734041,True,Lewisham,Other,Black Mulberry,,Over  Mature,Veteran(over150),,,,,20201127,20210218
247,232,347,232_347,7.394456283102677,277367,51.46286449581388,-0.0134177058934722,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
233,232,251,232_251,9.943927763813782,272564,51.46283649653206,-0.0133613049984074,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
207,232,246,232_246,1.9163661782332326,272558,51.46282949298621,-0.0134768038987689,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
307,232,245,232_245,2.651077779499304,272557,51.46283949911598,-0.0135339051484677,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
194,233,29,233_29,6.043832191183298,273206,51.46283799409871,-0.0134476050734041,True,Lewisham,Other,Black Mulberry,,Over  Mature,Veteran(over150),,,,,20201127,20210218
248,233,347,233_347,8.76511965418925,277367,51.46286449581388,-0.0134177058934722,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
279,233,244,233_244,9.172341460447454,272556,51.462877400219575,-0.0136475041508207,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
308,233,245,233_245,0.5562539126687854,272557,51.46283949911598,-0.0135339051484677,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
223,233,247,233_247,7.431966982508706,272559,51.46281079947958,-0.0134344026445318,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
208,233,246,233_246,4.045268398563491,272558,51.46282949298621,-0.0134768038987689,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
280,234,244,234_244,5.669081967145499,272556,51.462877400219575,-0.0136475041508207,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
209,234,246,234_246,7.46403794135847,272558,51.46282949298621,-0.0134768038987689,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
195,234,29,234_29,9.251420713546516,273206,51.46283799409871,-0.0134476050734041,True,Lewisham,Other,Black Mulberry,,Over  Mature,Veteran(over150),,,,,20201127,20210218
266,234,117,234_117,9.265204706594613,253250,51.46289609372628,-0.0136898010968872,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
309,234,245,234_245,3.3516455028643177,272557,51.46283949911598,-0.0135339051484677,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
281,235,244,235_244,2.2224108831949376,272556,51.462877400219575,-0.0136475041508207,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
310,235,245,235_245,6.852123718045718,272557,51.46283949911598,-0.0135339051484677,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
267,235,117,235_117,5.796222462486819,253250,51.46289609372628,-0.0136898010968872,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
311,236,245,236_245,9.391783513442098,272557,51.46283949911598,-0.0135339051484677,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
268,236,117,236_117,3.189166265731297,253250,51.46289609372628,-0.0136898010968872,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
255,236,25,236_25,8.56268992993825,273027,51.46291519701475,-0.0137610062955844,True,Lewisham,Other,Sweet Gum,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
282,236,244,236_244,0.9904524304968649,272556,51.462877400219575,-0.0136475041508207,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
316,237,7,237_7,9.557637947844931,258480,51.46284359693537,-0.0137785002588338,True,Lewisham,Other,Lawson's Cypress,,1  Mature,Mature(31-80),,,,,20201127,20210218
256,237,25,237_25,4.936224367512112,273027,51.46291519701475,-0.0137610062955844,True,Lewisham,Other,Sweet Gum,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
292,237,341,237_341,9.094522951957966,276697,51.46295189857495,-0.0138026028871508,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
269,237,117,237_117,1.5060377231943292,253250,51.46289609372628,-0.0136898010968872,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
283,237,244,237_244,4.659609126482665,272556,51.462877400219575,-0.0136475041508207,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
257,238,25,238_25,2.7139277715909538,273027,51.46291519701475,-0.0137610062955844,True,Lewisham,Other,Sweet Gum,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
270,238,117,238_117,5.130100933654001,253250,51.46289609372628,-0.0136898010968872,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
284,238,244,238_244,8.62527249137179,272556,51.462877400219575,-0.0136475041508207,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
293,238,341,238_341,5.191829895979174,276697,51.46295189857495,-0.0138026028871508,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
271,239,117,239_117,9.073043098422565,253250,51.46289609372628,-0.0136898010968872,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
258,239,25,239_25,4.72407762004765,273027,51.46291519701475,-0.0137610062955844,True,Lewisham,Other,Sweet Gum,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
294,239,341,239_341,1.7754613936749113,276697,51.46295189857495,-0.0138026028871508,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
295,240,341,240_341,3.3618173485600003,276697,51.46295189857495,-0.0138026028871508,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
317,240,142,240_142,8.122725572922924,256091,51.46300799399626,-0.0139297023415241,True,Lewisham,Alder,A Flowering Plant,Amelanchier,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
259,240,25,240_25,8.319903779969327,273027,51.46291519701475,-0.0137610062955844,True,Lewisham,Other,Sweet Gum,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
318,241,142,241_142,4.999278491763258,256091,51.46300799399626,-0.0139297023415241,True,Lewisham,Alder,A Flowering Plant,Amelanchier,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
296,241,341,241_341,6.958192973487324,276697,51.46295189857495,-0.0138026028871508,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
319,242,142,242_142,3.366239812010056,256091,51.46300799399626,-0.0139297023415241,True,Lewisham,Alder,A Flowering Plant,Amelanchier,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
320,243,142,243_142,5.428543006798506,256091,51.46300799399626,-0.0139297023415241,True,Lewisham,Alder,A Flowering Plant,Amelanchier,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
328,243,256,243_256,6.147374763665775,272583,51.46308139711631,-0.0140129029750708,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
321,244,142,244_142,7.190736701096681,256091,51.46300799399626,-0.0139297023415241,True,Lewisham,Alder,A Flowering Plant,Amelanchier,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
329,244,256,244_256,4.596402672195894,272583,51.46308139711631,-0.0140129029750708,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
322,245,142,245_142,9.08928481279028,256091,51.46300799399626,-0.0139297023415241,True,Lewisham,Alder,A Flowering Plant,Amelanchier,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
330,245,256,245_256,3.044540139612012,272583,51.46308139711631,-0.0140129029750708,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
337,245,255,245_255,8.95487882174576,272582,51.46316229552039,-0.0140094012021348,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
344,246,22,246_22,6.787033831503703,271276,51.46318409591919,-0.0142388045787794,True,Lewisham,Other,Juneberry,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
353,246,153,246_153,4.219848755232616,259873,51.46323079615839,-0.0143376067280813,True,Lewisham,Oak,Acorn,Quercus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
361,247,21,247_21,8.585502091319972,271275,51.46314699947838,-0.0141684040427194,True,Lewisham,Other,Juneberry,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
331,247,256,247_256,5.466943931446674,272583,51.46308139711631,-0.0140129029750708,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
338,247,255,247_255,5.031815492500158,272582,51.46316229552039,-0.0140094012021348,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
378,248,157,248_157,4.228478369770528,259877,51.46339809894566,-0.0146614015101837,True,Lewisham,Oak,Acorn,Quercus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
371,248,156,248_156,5.96715299712207,259876,51.46335149556403,-0.0145627036690189,True,Lewisham,Oak,Acorn,Quercus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
354,249,153,249_153,5.427148145569301,259873,51.46323079615839,-0.0143376067280813,True,Lewisham,Oak,Acorn,Quercus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
392,249,155,249_155,9.263533802074276,259875,51.46330529451379,-0.0144927054643779,True,Lewisham,Oak,Acorn,Quercus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
385,249,154,249_154,3.753741356682796,259874,51.46327719837432,-0.0144219025969659,True,Lewisham,Oak,Acorn,Quercus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
345,250,22,250_22,8.032490760052154,271276,51.46318409591919,-0.0142388045787794,True,Lewisham,Other,Juneberry,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
339,250,255,250_255,8.799299555204074,272582,51.46316229552039,-0.0140094012021348,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
362,250,21,250_21,2.367995232715305,271275,51.46314699947838,-0.0141684040427194,True,Lewisham,Other,Juneberry,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
346,251,22,251_22,5.547158967159418,271276,51.46318409591919,-0.0142388045787794,True,Lewisham,Other,Juneberry,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
363,251,21,251_21,1.8831564424116822,271275,51.46314699947838,-0.0141684040427194,True,Lewisham,Other,Juneberry,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
398,251,130,251_130,9.474680848889973,254898,51.46312199533002,-0.0142847001552038,True,Lewisham,Birch,Birch,Betula,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
347,252,22,252_22,2.8301419551404554,271276,51.46318409591919,-0.0142388045787794,True,Lewisham,Other,Juneberry,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
399,252,130,252_130,9.895706771916688,254898,51.46312199533002,-0.0142847001552038,True,Lewisham,Birch,Birch,Betula,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
364,252,21,252_21,5.721073114475148,271275,51.46314699947838,-0.0141684040427194,True,Lewisham,Other,Juneberry,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
365,253,21,253_21,8.073071497520493,271275,51.46314699947838,-0.0141684040427194,True,Lewisham,Other,Juneberry,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
348,253,22,253_22,2.773301546474051,271276,51.46318409591919,-0.0142388045787794,True,Lewisham,Other,Juneberry,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
355,253,153,253_153,7.8498597610742324,259873,51.46323079615839,-0.0143376067280813,True,Lewisham,Oak,Acorn,Quercus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
349,254,22,254_22,5.226049723402719,271276,51.46318409591919,-0.0142388045787794,True,Lewisham,Other,Juneberry,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
356,254,153,254_153,5.294441963361704,259873,51.46323079615839,-0.0143376067280813,True,Lewisham,Oak,Acorn,Quercus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
