,time,pm_1,pm_25,pm_10,pm_4,temperature,humidity,pressure,temperature2,latitude,longitude,elevation
127,2024-05-27 11:57:33,65536.0,142213.12,55708.16,73400.32,15.0,45.0,35994995.2,10.3,51.4646949306353,-0.016008345095395,10.540720155462623
128,2024-05-27 11:57:36,65536.0,159907.84,38013.44,71434.24,15.0,45.0,39350438.4,10.3,51.46468984483323,-0.0160131183488645,10.559036880731583
129,2024-05-27 11:57:38,65536.0,151388.16,60951.04,70123.52,15.0,45.0,38511577.599999994,10.3,51.464684759031165,-0.016017891602334,10.577353606000543
130,2024-05-27 11:57:41,65536.0,148766.72,57674.24,69468.16,15.0,45.0,37672716.8,10.3,51.464686887014295,-0.016022642977942,10.519327499903738
131,2024-05-27 11:57:43,65536.0,145489.92,53742.08,68812.8,15.0,45.0,39350438.4,614.45,51.46468015142072,-0.016022406839981,10.604422925040126
132,2024-05-27 11:57:45,65536.0,131072.0,37358.08,66846.72,15.0,45.0,37672716.8,640.05,51.464672602832984,-0.016025918573864,10.842838916927576
133,2024-05-27 11:57:48,65536.0,147456.0,51120.64,65536.0,15.0,45.0,39350438.4,640.05,51.46465969631925,-0.016026342006958,11.226510009728372
134,2024-05-27 11:57:50,65536.0,124518.4,57018.88,65536.0,15.0,46.0,37672716.8,10.3,51.464658252422005,-0.016016533394221,11.357248364482075
135,2024-05-27 11:57:52,65536.0,122552.32,54397.44,65536.0,15.0,46.0,37672716.8,136.25,51.46465680852476,-0.016006724781484,11.487986719235778
136,2024-05-27 11:57:55,65536.0,146145.28,43911.68,65536.0,15.0,46.0,37672716.8,262.2,51.464664784843016,-0.016006365951,11.330859619192779
137,2024-05-27 11:57:57,65536.0,131072.0,26216.96,65536.0,15.0,46.0,37672716.8,388.15000000000003,51.464663846670994,-0.016004408812021,11.232328260317445
138,2024-05-27 11:58:00,65536.0,122552.32,49154.56,65536.0,15.0,46.0,37672716.8,514.1,51.46467500779799,-0.01599278392621,11.498466601129621
139,2024-05-27 11:58:02,65536.0,147456.0,39979.52,65536.0,15.0,46.0,37672716.8,640.05,51.464686168925,-0.015981159040399,11.764604941941798
140,2024-05-27 11:58:04,65536.0,117309.44,43256.32,65536.0,15.0,46.0,37672716.8,10.3,51.46468613168138,-0.016003026553933,11.21869401820004
